backbone,strategy,eval_mode,debiased_method,num_images,num_normal,num_anomaly,candidate_coverage,auroc,ap,best_f1,best_accuracy,best_threshold,vlm_only_auroc,vlm_only_ap,vlm_only_best_f1,vlm_only_best_accuracy,delta_auroc_vs_vlm,delta_ap_vs_vlm,delta_best_f1_vs_vlm,delta_accuracy_vs_vlm
PatchCore,category_binary,full_all,candidate_quality_neutral,2162,962,1200,0.5550416281221091,0.2683333333333333,0.582415516260038,0.7138607971445569,0.5550416281221091,0.0,0.526143018018018,0.5791234260357612,0.7138607971445569,0.5550416281221091,-0.2578096846846847,0.003292090224276789,0.0,0.0
PatchCore,generic_binary,crop_or_full,candidate_quality_original,2162,962,1200,0.5550416281221091,0.995,0.9976415131558318,0.9949748743718593,0.9944495837187789,0.0011839024513291,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,0.11503508316008315,0.07716213801554961,0.18061843872829497,0.2025901942645698
PatchCore,generic_binary,crop_or_full,qcr_u_original_detector_aware,2162,962,1200,0.5550416281221091,0.9632969507969508,0.9761049328628159,0.9171648163962425,0.910268270120259,0.3550557030484265,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,0.08333203395703392,0.055625557722533636,0.10280838075267817,0.11840888066604993
PatchCore,generic_binary,crop_or_full,qcr_u_original_fixed,2162,962,1200,0.5550416281221091,0.9405595980595981,0.9626709543013182,0.8885999133073256,0.8811285846438482,0.37993560186816444,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,0.06059468121968126,0.042191579161036,0.07424347766376127,0.08926919518963916
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_detector_aware,2162,962,1200,0.5550416281221091,0.9322531185031185,0.9552344910530091,0.8787205686361617,0.8737280296022202,0.43848865495517886,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,0.052288201663201694,0.03475511591272684,0.06436413299259736,0.0818686401480111
PatchCore,generic_binary,crop_or_full,detector_only,2162,962,1200,0.5550416281221091,0.9131098406098406,0.9259251283102992,0.8605769230769231,0.8390379278445883,0.2342765639717073,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,0.03314492376992373,0.005445753170016943,0.046220487433358826,0.04717853839037922
PatchCore,generic_binary,crop_or_full,qcr_u_no_q_fixed,2162,962,1200,0.5550416281221091,0.9005621968121968,0.9368267971802025,0.8392627518216889,0.8265494912118408,0.4260723541565491,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,0.020597279972280003,0.016347422039920234,0.024906316178124555,0.034690101757631764
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_detector_aware,2162,962,1200,0.5550416281221091,0.8949298336798337,0.9303886121463362,0.8313559322033899,0.8159111933395005,0.41588407846627146,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,0.014964916839916853,0.00990923700605395,0.016999496559825578,0.02405180388529138
PatchCore,generic_binary,crop_or_full,vlm_only,2162,962,1200,0.5550416281221091,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,0.4427592105759696,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,0.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_or_full,qcr_u_neutral_q_fixed,2162,962,1200,0.5550416281221091,0.863960498960499,0.9112647087569905,0.7987616099071208,0.7895467160037003,0.4524672592099443,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,-0.016004417879417865,-0.009214666383291714,-0.015594825736443552,-0.0023126734505087843
PatchCore,generic_binary,crop_or_full,candidate_quality_neutral,2162,962,1200,0.5550416281221091,0.2683333333333333,0.582415516260038,0.7138607971445569,0.5550416281221091,0.0,0.8799649168399168,0.9204793751402822,0.8143564356435643,0.7918593894542091,-0.6116315835065835,-0.33806385888024426,-0.10049563849900744,-0.23681776133209997
PatchCore,generic_binary,crop_topk_ensemble,candidate_quality_original,2162,962,1200,0.5550416281221091,0.995,0.9976415131558318,0.9949748743718593,0.9944495837187789,0.0011839024513291,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,0.09905362092862091,0.06587371185142743,0.16314550603715872,0.18408880666049954
PatchCore,generic_binary,crop_topk_ensemble,qcr_u_original_detector_aware,2162,962,1200,0.5550416281221091,0.9707501732501732,0.9809387621353244,0.9300911854103343,0.925531914893617,0.37824569522594476,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,0.07480379417879413,0.049170960830919985,0.09826181707563375,0.11517113783533761
PatchCore,generic_binary,crop_topk_ensemble,qcr_u_original_fixed,2162,962,1200,0.5550416281221091,0.9492558905058905,0.9684044829909463,0.9023972602739726,0.8945420906567992,0.37993478437503564,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,0.05330951143451146,0.03663668168654188,0.07056789193927204,0.08418131359851988
PatchCore,generic_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,2162,962,1200,0.5550416281221091,0.9454703742203742,0.9638311044065646,0.8971229293809939,0.8908418131359852,0.43695412972918185,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,0.04952399514899508,0.03206330310216021,0.06529356104629336,0.08048103607770585
PatchCore,generic_binary,crop_topk_ensemble,qcr_u_no_q_fixed,2162,962,1200,0.5550416281221091,0.9150952875952876,0.9466174343163073,0.8574007220216606,0.8538390379278445,0.4662663083751454,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,0.019148908523908492,0.014849633011902896,0.025571353686960063,0.04347826086956519
PatchCore,generic_binary,crop_topk_ensemble,detector_only,2162,962,1200,0.5550416281221091,0.9131098406098406,0.9259251283102992,0.8605769230769231,0.8390379278445883,0.2342765639717073,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,0.01716346153846149,-0.005842672994105236,0.02874755474222257,0.028677150786308947
PatchCore,generic_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,2162,962,1200,0.5550416281221091,0.9112751212751212,0.9410933532216302,0.8472990216928966,0.833950046253469,0.4250565665850188,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,0.01532874220374214,0.009325551917225838,0.015469653358196056,0.023589269195189666
PatchCore,generic_binary,crop_topk_ensemble,vlm_only,2162,962,1200,0.5550416281221091,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,0.4491600233201369,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,0.0,0.0,0.0,0.0
PatchCore,generic_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,2162,962,1200,0.5550416281221091,0.8815791753291753,0.9235119214860076,0.8180610889774237,0.8098982423681776,0.4607182865484158,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,-0.014367203742203793,-0.008255879818396816,-0.01376827935727687,-0.00046253469010171244
PatchCore,generic_binary,crop_topk_ensemble,candidate_quality_neutral,2162,962,1200,0.5550416281221091,0.2683333333333333,0.582415516260038,0.7138607971445569,0.5550416281221091,0.0,0.8959463790713791,0.9317678013044044,0.8318293683347006,0.8103607770582794,-0.6276130457380458,-0.34935228504436644,-0.1179685711901437,-0.25531914893617025
PatchCore,generic_binary,full_all,candidate_quality_original,2162,962,1200,0.5550416281221091,0.995,0.9976415131558318,0.9949748743718593,0.9944495837187789,0.0011839024513291,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.45126645876645877,0.39734913827884566,0.2811140772273024,0.4394079555966698
PatchCore,generic_binary,full_all,detector_only,2162,962,1200,0.5550416281221091,0.9131098406098406,0.9259251283102992,0.8605769230769231,0.8390379278445883,0.2342765639717073,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.36937629937629934,0.325632753433313,0.14671612593236627,0.2839962997224792
PatchCore,generic_binary,full_all,qcr_u_original_detector_aware,2162,962,1200,0.5550416281221091,0.8049497574497575,0.8550154682918677,0.7630904430611498,0.7007400555041629,0.3147447919919537,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.26121621621621627,0.25472309341488153,0.04922964591659296,0.14569842738205374
PatchCore,generic_binary,full_all,qcr_u_original_fixed,2162,962,1200,0.5550416281221091,0.7251923076923077,0.7871881332342763,0.7308201058201058,0.6234967622571693,0.251131928543495,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.18145876645876646,0.1868957583572901,0.016959308675548956,0.06845513413506021
PatchCore,generic_binary,full_all,qcr_u_no_q_detector_aware,2162,962,1200,0.5550416281221091,0.6981340956340957,0.7660622070076207,0.7204593532789363,0.5721554116558741,0.13793390915389983,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.15440055440055445,0.16576983213063456,0.00659855613437943,0.017113783533765026
PatchCore,generic_binary,full_all,qcr_u_neutral_q_detector_aware,2162,962,1200,0.5550416281221091,0.6282640332640332,0.7090528488173811,0.7143284475022434,0.5582793709528214,0.15487212281111154,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.08453049203049201,0.1087604739403949,0.0004676503576865887,0.00323774283071232
PatchCore,generic_binary,full_all,qcr_u_no_q_fixed,2162,962,1200,0.5550416281221091,0.6111573111573112,0.6912746719399888,0.7138607971445569,0.5550416281221091,0.0,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.06742376992376997,0.09098229706300265,0.0,0.0
PatchCore,generic_binary,full_all,qcr_u_neutral_q_fixed,2162,962,1200,0.5550416281221091,0.5480587318087318,0.6321605842045476,0.7138607971445569,0.5550416281221091,0.05631801040672646,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.004325190575190541,0.0318682093275614,0.0,0.0
PatchCore,generic_binary,full_all,vlm_only,2162,962,1200,0.5550416281221091,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.0,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,0.0,0.0,0.0,0.0
PatchCore,generic_binary,full_all,candidate_quality_neutral,2162,962,1200,0.5550416281221091,0.2683333333333333,0.582415516260038,0.7138607971445569,0.5550416281221091,0.0,0.5437335412335412,0.6002923748769862,0.7138607971445569,0.5550416281221091,-0.2754002079002079,-0.01787685861694821,0.0,0.0
PatchCore,inspection_binary,crop_or_full,candidate_quality_original,2162,962,1200,0.5550416281221091,0.995,0.9976415131558318,0.9949748743718593,0.9944495837187789,0.0011839024513291,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,0.1267628205128205,0.10274157066790424,0.17181368501348682,0.20351526364477335
PatchCore,inspection_binary,crop_or_full,qcr_u_original_detector_aware,2162,962,1200,0.5550416281221091,0.9600164587664588,0.9714670388324581,0.9022491349480969,0.8954671600370028,0.3500604436586194,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,0.09177927927927931,0.07656709634453052,0.07908794558972443,0.10453283996299723
PatchCore,inspection_binary,crop_or_full,qcr_u_original_fixed,2162,962,1200,0.5550416281221091,0.9366372141372141,0.9548167173269455,0.8802698145025295,0.8686401480111008,0.33428518725395007,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,0.06840003465003464,0.05991677483901792,0.057108625144157044,0.07770582793709524
PatchCore,inspection_binary,crop_or_full,qcr_u_no_q_detector_aware,2162,962,1200,0.5550416281221091,0.9228872141372141,0.9438275597001203,0.8651315789473685,0.8482886216466234,0.34877034501715515,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,0.054650034650034596,0.04892761721219274,0.041970389588996015,0.057354301572617894
PatchCore,inspection_binary,crop_or_full,detector_only,2162,962,1200,0.5550416281221091,0.9131098406098406,0.9259251283102992,0.8605769230769231,0.8390379278445883,0.2342765639717073,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,0.044872661122661084,0.03102518582237157,0.03741573371855067,0.04810360777058276
PatchCore,inspection_binary,crop_or_full,qcr_u_neutral_q_detector_aware,2162,962,1200,0.5550416281221091,0.8878196465696465,0.918809909829454,0.8346709470304976,0.8094357076780758,0.35257143933460694,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,0.019582467082467025,0.023909967341526395,0.011509757672125143,0.018501387604070274
PatchCore,inspection_binary,crop_or_full,qcr_u_no_q_fixed,2162,962,1200,0.5550416281221091,0.887779799029799,0.9186514728489834,0.8342290202563043,0.8145235892691952,0.35485718904994035,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,0.019542619542619488,0.023751530361055817,0.01106783089793184,0.023589269195189666
PatchCore,inspection_binary,crop_or_full,vlm_only,2162,962,1200,0.5550416281221091,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,0.3338713225735514,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,0.0,0.0,0.0,0.0
PatchCore,inspection_binary,crop_or_full,qcr_u_neutral_q_fixed,2162,962,1200,0.5550416281221091,0.8554504504504504,0.8926566289008085,0.8080888183980968,0.7761332099907493,0.35002411297414177,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,-0.012786729036729061,-0.0022433135871190446,-0.015072370960275694,-0.014801110083256241
PatchCore,inspection_binary,crop_or_full,candidate_quality_neutral,2162,962,1200,0.5550416281221091,0.2683333333333333,0.582415516260038,0.7138607971445569,0.5550416281221091,0.0,0.8682371794871795,0.8948999424879276,0.8231611893583725,0.7909343200740055,-0.5999038461538462,-0.31248442622788963,-0.1093003922138156,-0.23589269195189644
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,2162,962,1200,0.5550416281221091,0.995,0.9976415131558318,0.9949748743718593,0.9944495837187789,0.0011839024513291,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,0.11044438669438672,0.0880684644769284,0.16093232118036993,0.19287696577243296
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,2162,962,1200,0.5550416281221091,0.9674662162162162,0.9769082149095046,0.9153846153846154,0.9084181313598519,0.3500604436586194,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,0.08291060291060293,0.0673351662306012,0.08134206219312601,0.10684551341350601
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,2162,962,1200,0.5550416281221091,0.9456037768537768,0.9618601459277496,0.8910229645093946,0.8792784458834413,0.33428518725395007,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,0.06104816354816356,0.05228709724884617,0.05698041131790521,0.07770582793709535
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,2162,962,1200,0.5550416281221091,0.9365531878031877,0.9541125802298156,0.8793742280773981,0.864477335800185,0.35933132603619,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,0.05199757449757447,0.04453953155091217,0.045331674885908724,0.06290471785383911
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,2162,962,1200,0.5550416281221091,0.9131098406098406,0.9259251283102992,0.8605769230769231,0.8390379278445883,0.2342765639717073,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,0.028554227304227298,0.016352079631395733,0.026534369885433784,0.03746530989824237
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,2162,962,1200,0.5550416281221091,0.9050181912681913,0.931506555649731,0.8493485342019544,0.8288621646623496,0.36929684685634034,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,0.020462577962578,0.02193350697082752,0.015305981010465097,0.0272895467160037
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,2162,962,1200,0.5550416281221091,0.9030119542619542,0.9309073005470706,0.8485095957533687,0.8283996299722479,0.35485718904994035,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,0.018456340956340966,0.021334251868167176,0.014467042561879362,0.026827012025901986
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,2162,962,1200,0.5550416281221091,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,0.3310290722723448,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,0.0,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,2162,962,1200,0.5550416281221091,0.8740947678447678,0.9076855497056344,0.8222854819032127,0.7978723404255319,0.3748292319335205,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,-0.01046084546084547,-0.0018874989732690084,-0.011757071288276633,-0.0037002775208140326
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,2162,962,1200,0.5550416281221091,0.2683333333333333,0.582415516260038,0.7138607971445569,0.5550416281221091,0.0,0.8845556133056133,0.9095730486789034,0.8340425531914893,0.8015726179463459,-0.61622227997228,-0.32715753241886547,-0.12018175604693249,-0.24653098982423682
PatchCore,inspection_binary,full_all,candidate_quality_original,2162,962,1200,0.5550416281221091,0.995,0.9976415131558318,0.9949748743718593,0.9944495837187789,0.0011839024513291,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,0.40593901593901593,0.36574388389957346,0.2811140772273024,0.4394079555966698
PatchCore,inspection_binary,full_all,detector_only,2162,962,1200,0.5550416281221091,0.9131098406098406,0.9259251283102992,0.8605769230769231,0.8390379278445883,0.2342765639717073,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,0.3240488565488565,0.2940274990540408,0.14671612593236627,0.2839962997224792
PatchCore,inspection_binary,full_all,qcr_u_original_detector_aware,2162,962,1200,0.5550416281221091,0.8256444906444906,0.8573379778256541,0.7910883856829802,0.7354301572617946,0.2805637954847,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,0.23658350658350658,0.22544034856939577,0.07722758853842338,0.1803885291396855
PatchCore,inspection_binary,full_all,qcr_u_original_fixed,2162,962,1200,0.5550416281221091,0.7534199584199585,0.7971520918626435,0.7540867093105899,0.6799259944495837,0.2687364263436647,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,0.1643589743589744,0.1652544626063851,0.040225912166032995,0.12488436632747457
PatchCore,inspection_binary,full_all,qcr_u_no_q_detector_aware,2162,962,1200,0.5550416281221091,0.7293234580734581,0.7693047631663829,0.7447528774542993,0.6512488436632747,0.2605443152397365,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,0.14026247401247405,0.1374071339101245,0.030892080309742442,0.09620721554116562
PatchCore,inspection_binary,full_all,qcr_u_neutral_q_detector_aware,2162,962,1200,0.5550416281221091,0.6563409563409563,0.7185274011459714,0.7140151515151515,0.5809435707678076,0.24538165605924303,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,0.06727997227997229,0.08662977188971299,0.00015435437059463375,0.02590194264569845
PatchCore,inspection_binary,full_all,qcr_u_no_q_fixed,2162,962,1200,0.5550416281221091,0.6425381150381151,0.6970188897805203,0.7151438507745811,0.5832562442183163,0.1896857681823496,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,0.05347713097713103,0.06512126052426193,0.0012830536300242334,0.028214616096207235
PatchCore,inspection_binary,full_all,vlm_only,2162,962,1200,0.5550416281221091,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,0.0,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,0.0,0.0,0.0,0.0
PatchCore,inspection_binary,full_all,qcr_u_neutral_q_fixed,2162,962,1200,0.5550416281221091,0.5794793832293832,0.6513248857524169,0.7138607971445569,0.5550416281221091,0.015341805688307803,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,-0.009581600831600867,0.019427256496158507,0.0,0.0
PatchCore,inspection_binary,full_all,candidate_quality_neutral,2162,962,1200,0.5550416281221091,0.2683333333333333,0.582415516260038,0.7138607971445569,0.5550416281221091,0.0,0.5890609840609841,0.6318976292562584,0.7138607971445569,0.5550416281221091,-0.32072765072765075,-0.049482112996220406,0.0,0.0
